x,y,z,density
1.09271782063778,0.528929008235303,-0.725397731391441,59
-0.428677151648896,1.28679191619874,0.400502764110024,29
0.294775000875414,-0.0584081655377615,1.38191757534862,73
-1.12859167830839,-0.101160118518109,0.846195872168178,2
-0.721022731755977,-0.936979466599355,0.77601269284873,83
-0.596912761349483,0.812906277991285,-0.991402309126064,32
0.211033756844994,-0.97358177236332,1.0037944440939,65
-0.694656091344599,1.2317991382086,-0.0111264489567671,21
0.196311189752996,-1.20696131108736,0.710426850784819,40
0.790308417855671,0.966348115773836,-0.66451781300942,21
0.513897816510893,-1.28604647135869,0.286345084978254,31
-0.32201131644845,-0.110878938948367,1.37259410350505,92
-0.704024406822127,0.0836001010545968,1.22366689000823,78
-0.668807505284969,1.1546174915131,0.468566931362523,45
-1.23090730330402,-0.129038180569337,0.684263369345586,50
-0.497615869541697,-1.1713458884583,-0.616706782816673,37
-0.497615869541697,-1.1713458884583,-0.616706782816673,37
-0.512251700073638,-0.145467890141452,-1.3101287298237,59
-0.591562942139709,-1.28283081313151,-0.0663203616346552,11
-0.537287931952466,0.625166745952607,1.14912497924868,85
-0.661784659189739,0.343329073568917,1.20173466792942,105
-0.29152447760643,1.38329527973111,0.0388284435681049,45
-0.113615404919349,0.484032573924481,-1.32393504642224,34
0.045557105338527,-1.35421120099003,0.405014287731083,39
-1.19610854630257,0.620029058458565,0.42998640923749,59
0.588443164354951,-0.619143865367961,1.1271182352802,71
-0.333728453853308,0.0277617853262664,-1.37399221335646,48
-0.819927333858404,0.969295260305284,0.62304563680485,40
-0.435937254861527,0.714747383340651,1.13977843804464,2
0.913895244852317,-0.0546509333392218,1.07787232867417,53
-1.40239239801813,0.0553618050380913,0.173869584815401,52
0.464007449033938,0.228617907512604,-1.31621842397285,44
0.281756927159747,1.10136853238535,-0.841189865529078,14
0.244482486558038,-1.03195711647179,-0.935570854360922,46
-1.04976387603397,0.335540665438415,-0.886232625449589,37
-0.172314287903771,-0.558101110616571,1.28795610814684,84
-0.769013809534538,0.55633886834693,1.04838200304642,93
-0.166109435316,1.27365896558573,0.591777403152656,8
1.07297896022521,0.576022158954249,-0.718967748447526,37
-0.171114334517594,-1.39705877868454,0.137646843127887,35
-0.852000366056189,0.667704965803542,0.910090904735022,62
-0.164555650628956,-0.905605420757905,1.07368536347478,72
-0.247490502123865,-0.0494481021456624,1.39151117011423,76
-0.863947121015282,0.355554693937738,1.06168556159922,79
0.571855294950679,-1.29279263034781,-0.0408501720347486,16
0.81547633939408,0.144419676411515,1.14636002065391,37
-1.07757795863783,0.391958720979413,0.827764522135432,44
0.613336801224449,-1.15066136053974,0.547536666922488,47
-0.259468878569148,1.35092649200068,0.328136426299798,38
1.10350801726731,0.831390128818313,0.301762339482971,30
0.652693681097342,0.855936966343853,0.917258343271776,47
-0.520765660059103,-0.559161373607472,1.1900175148159,99
0.0978327979440094,-0.699481922298499,-1.22521581120391,49
-0.098244754545967,-1.01374448881267,-0.981157520282115,59
-0.841936890715961,1.11007294564678,0.242652688826279,9
0.226384137625237,0.930327130945637,1.04078895634905,71
0.836877144145153,0.951463982259211,-0.627975267085334,21
-0.507728530231304,-0.86394843768621,0.997900213753218,24
-0.495191920949712,0.770106747160531,1.07783141511275,101
-0.244444625933566,0.337368067205432,1.35145462819966,85
-0.519883579937456,-0.279448007164664,1.28515752910027,104
0.909999574000433,0.962593205027777,-0.495292940544667,54
-0.69776390925485,0.761211114648208,0.966272821659298,49
-0.0625232394053676,-0.776178910652451,1.18052409682845,74
-1.00221573090732,-0.883272069975279,0.464105676676653,14
0.465682827757399,0.854719319679412,1.02596022754229,14
-0.561171828352544,0.124020338693863,1.29217070646789,108
-0.191407399342153,0.0651489130398039,1.39968525983766,115
-0.684529397928228,-1.0059716319283,0.720722262128442,49
-0.618135575565735,0.944857623788155,0.851558853508915,59
0.787536717779227,-0.359418193536845,-1.11830428788601,41
-0.0186461779546614,-0.0657075308679332,1.41256321643844,83
-0.683562840638999,1.00149017495196,0.727845637736623,35
-0.55498863407171,1.12843939339814,0.647002435450165,10
-0.0700362593984254,-1.11078299288831,0.872499894028397,62
-1.22383366675822,-0.708282878810142,0.0238016741751216,42
0.873612895811028,0.710438641389221,0.855615243607609,3
0.932150210675213,-0.465687834575092,0.956154184986353,55
1.39420344269125,-0.23419333129962,0.03674566590316,47
-0.758753700699233,0.68108090724102,0.980011030278215,51
1.00754072869125,0.199009276981604,0.972243275987835,59
1.01318514937987,0.35901587831115,-0.919001334164735,55
1.01318514937987,0.35901587831115,-0.919001334164735,55
-1.09555459584257,-0.891984340079304,0.0642188802574497,54
-1.22029045756673,-0.670699721302958,0.247089220759877,37
-0.1550776179459,-1.04895268360361,0.935761294333666,65
-0.179340403025948,-0.707173835616863,1.21150410072002,73
-1.02403309617434,0.722832781123326,0.654880896402635,45
-0.426743875390204,-1.34775095942664,-0.0381708813302221,47
-0.00375916151807408,-1.38436546391669,0.288995036323149,41
0.501622156692743,0.798662765620111,1.05380880558428,64
0.0677166827804057,-0.202732639461044,1.39796778495442,87
-0.928172562714156,0.356378420465861,1.00572864891624,79
1.05968579371441,-0.349239870891039,0.868963480924181,30
0.389819547483899,-1.29097535247327,-0.425938211136263,27
1.295649864084,0.413842978674987,0.387331148631911,33
0.166419786352515,1.2897514413553,0.555738854348263,45
0.0180380438391252,0.730922281577794,1.2105483250443,77
-0.300978292849924,1.03692059124836,-0.913349743897865,43
-0.496971588539383,-0.342048694711127,1.27907072933089,46
-0.443907829265682,0.421262730835097,1.27494452848976,61
1.41198480842506,0.0100188588668935,-0.0787307007706897,46
-0.983516538535489,-0.0737659084473151,-1.01353530238375,41
0.377507262356487,0.227424647290955,1.34378804008396,77
-1.22825003130493,-0.551768794584531,0.432380686342684,54
-1.4084296335871,-0.104060659235021,-0.0741440923694021,34
-1.29864844700973,0.526085031166371,-0.191694421050507,37
1.10431779636367,-0.53025980988134,0.706616401351611,11
-0.199725172143564,0.56774519351866,1.27975593409395,17
0.241809434063087,-0.794679909311554,1.14455757362165,49
-0.569936704726205,-0.140724691553655,-1.28661132973131,16
1.30469400198713,0.419271534497154,-0.349263427142349,48
1.35802333005411,-0.208706501559473,-0.334983926831644,55
-0.330008031678076,0.349237788149159,1.33008558610213,97
-0.686694769934456,-0.354128086822677,1.18450141032756,117
-0.543719097615531,-1.22619359270362,-0.448128124648222,43
-1.10297395718587,-0.878170597593751,-0.110746789080261,43
0.80325458619731,0.985487461657207,0.619351703533158,25
1.16449987526342,-0.792347963677999,0.126983246795846,47
-0.718465250694121,-0.925867478051756,0.791566230097719,83
0.0147140923576512,-1.40738302660612,0.138045325553195,33
-0.441378552751966,-0.559301082066795,1.22162484944008,99
-0.590711075312916,-1.27761511605916,0.136967297994057,10
0.490461640763131,0.718171881501661,1.11520246034534,64
-0.601636790312491,1.10556088377728,0.644800980771655,57
1.0550135869436,0.107318118212921,0.93564371043022,52
-1.16278327148075,0.780440600135102,-0.197097775799942,35
-0.262339947015651,0.830971475304409,-1.11385104903225,9
-1.25065322472134,0.529289248143552,-0.394612979124805,17
0.530966424721567,-1.07907496741842,-0.744091305223578,56
-0.943146559944222,0.477429821731098,0.939433516427422,82
1.33818574476629,-0.3269944582601,-0.319896134349067,59
-0.776508881984147,-0.44617829752142,1.09451308033327,121
-1.02767083412427,-0.863189105641783,0.445866823829339,14
0.402818692359716,0.827411337492306,1.07383778089374,38
1.13348427842291,-0.317022756669449,-0.784034413990734,32
0.0440498527431284,-1.11092659711651,0.874014705993236,73
-0.456492708298335,0.919892100506121,0.97232347019749,57
0.191062344500364,0.120292947071855,1.39607477858415,67
0.531277638577055,-1.15991269331679,-0.610202109657598,46
0.958172846172464,0.947389944710609,0.429368244656018,45
-0.818754926919702,-0.00654119247152912,1.15308177613115,106
1.24942385754049,-0.223693146099128,-0.623619596065513,51
1.24942385754049,-0.223693146099128,-0.623619596065513,51
-0.866973691408111,0.927135728582875,0.623519012694316,51
-0.629466040772859,-1.15907577207668,0.510211581697812,41
1.05456570332329,-0.863020327336647,0.378268544790612,28
-1.08097708703628,0.814388802150178,-0.410194363972695,16
-1.14526845319633,-0.587581021390385,-0.58575482363795,6
1.26681492723114,0.517888712775493,-0.356330213880458,27
0.390452518204218,0.791002412423776,1.105378674739,38
-1.00845162509994,-0.832792409031104,0.538035429403539,68
-0.161157730156936,-0.21859747789414,-1.3878916847755,50
0.834304381618578,-0.508073865578085,-1.02264223750468,67
-0.754797018819799,0.68259604759177,-0.982010232224103,32
-0.648573467747702,1.19929740317745,-0.375550523452626,47
-0.614153638555534,1.13430443297456,0.579800622268779,6
0.541196563215931,-0.423380261629807,1.23606449428237,27
1.37079442133849,0.306054131528051,0.165086410712368,52
0.171485606296925,1.08610933516888,0.88935886957515,78
-0.905126595543539,-0.00315987932699968,-1.08661670390364,41
0.421625685266873,-0.520879480881634,-1.24535791960373,23
0.603224716520448,-0.552821919709677,1.15347642648965,47
-0.560292893407333,0.275046980911656,-1.26902365300597,2
-0.254759376462537,1.30420408736961,-0.483889820716271,42
-0.622059926409806,-0.212197755802067,-1.25220348202183,45
0.641964401536829,-1.1703057885624,0.467189542281077,47
0.310761692319707,-1.15154485508784,-0.759849733373198,22
0.301062295591912,1.22216116604867,-0.644735277750087,50
1.3548809837513,-0.402122600630416,0.0509404940233881,45
-0.299422419378058,-0.963066939779688,0.991387050690687,57
0.6590170667836,-0.570555355808415,1.11362610046922,71
-1.23779575203725,0.54787085075642,0.409510936520595,27
-0.8045335239359,0.7480390687489,-0.890597193173525,35
0.0288056811387246,-0.758132433355757,1.19348458147905,69
-0.875372068504288,-0.311461173266154,1.06616869173231,102
-0.0780671921733864,0.312850497051547,1.37696408086804,103
1.22819236315088,-0.511364748446393,0.479634874820648,41
0.13229754827034,-0.909741052185143,-1.07464811761373,61
-0.616387628359713,-0.63277567388803,1.10438274078357,104
-1.15047963993387,0.56500034663463,0.597638022887089,39
0.450073571752418,-0.598354555863912,1.19975231005692,44
0.940622900439227,0.165211284101522,-1.04304064675104,55
-1.30543862389772,0.0122176727748636,0.543765324113255,63
-1.32237138747992,0.438436323972721,0.243120347555941,39
1.29593576362383,0.375211646196509,-0.423989053065319,48
1.09730094583644,0.0573070051455287,0.89030699279951,52
-0.574719473047677,1.12008839258988,-0.644282174272438,52
0.82145457983407,0.752064278335445,-0.871557051788015,63
-1.34168224803815,-0.344830821507926,0.284570641207873,52
0.917099863323031,-0.904289372640025,-0.584113491731863,57
-0.32899551490876,0.862700761026374,-1.07121862758936,42
-0.859908745682982,-0.800493028344065,0.787253364978816,97
0.122515339766967,0.856262165705539,1.11884096059406,90
0.0669503307313493,-1.32333531563236,-0.494268444891198,43
0.304268080657488,1.31812696251298,-0.4122647763141,53
-0.424570233872663,-0.562107502751238,1.22628515112109,99
-0.838688101599763,0.0865092912995608,1.1353935048052,115
-1.02531941072976,0.836749286359946,0.498568689106021,66
0.570866827513665,0.469336783180823,1.20575040916351,45
-0.131816796568497,1.40732021547238,0.0455427630385183,37
1.04219880323719,0.488937736155909,0.821438704161002,40
-1.33188698856582,-0.468441051846501,-0.0814863831202377,28
-0.555562599815571,0.686677054529503,-1.10445679882413,12
-0.187453892034664,0.935509415384495,1.04387890681248,76
-0.546922190343389,-0.962591493552358,0.879939619661844,95
1.24546795690272,-0.665064414772284,0.0806157089664452,47
-0.147986279756277,0.250217664502595,-1.38401270997587,56
1.27765153145024,0.256907165137178,-0.549186009184532,58
-0.649776840430662,0.481945754155386,-1.15996480450553,43
0.221661006499501,-1.05778195786753,0.912120456851811,61
-0.76980168663528,-0.074587071508331,1.1839941435739,106
0.558732824791357,-1.25089280187199,0.350834474824678,23
-0.869893509051895,0.272101921331173,1.08131670999632,102
-1.40721819342575,0.0694709237125489,0.122109569035684,41
0.879584077274508,-0.0983686599164095,1.10302105952307,53
0.539770212356579,0.127789470886118,1.30089122104163,58
0.832441023377625,-0.868799480086094,-0.743121393851736,47
1.04601375174282,-0.541589037260463,-0.782647140085623,73
0.395975595345898,0.856827555913317,1.05311436573531,40
0.955425673841706,-1.04162189374602,0.0467505319014565,45
-1.25368605878034,0.532876649221688,-0.379886486643166,17
0.07826899088124,-0.296734950137808,-1.38051524237625,41
-1.26362981869978,0.560187300721291,-0.299048272697478,17
0.993820858642128,-0.947706383348283,-0.33789452775791,48
-1.11716025967753,0.77915329957085,-0.380621977774664,16
0.853773961270055,-1.02106390665134,-0.478015189707543,13
-0.333047059547977,1.02065003687615,-0.920517875085088,43
1.20127464811353,0.118968008630451,0.736740003476277,40
-0.464427117802712,-1.06841565521171,0.801745246289618,72
-0.334889288317352,1.33386440566791,-0.329628445165905,38
-0.796245165289549,-0.147340650862984,1.15943277914517,91
-0.15048398206027,0.162959413517512,1.39670999161935,93
1.34415949749872,0.0414750956455202,-0.437624338588683,59
0.789789751311406,-0.729341309772297,0.918854396835047,44
-0.681182137111274,-0.639576286270801,1.06157103865948,104
0.235901294771582,-1.20699007812721,0.698230284668006,43
-0.624345080314196,1.20693744296911,0.391784672296703,38
0.787355478906443,0.537126826885447,-1.0447804179233,71
-0.903331752415281,-0.0838134013912783,-1.08488112658741,41
1.06061562994334,0.422159473408131,-0.834790910666659,47
1.1926377482846,-0.408483912510329,-0.640902562474902,60
-1.12059319588137,-0.286524880725176,-0.813740979716391,28
-0.00281609014431694,0.893022806455106,1.09658667545586,84
-0.74104232326586,-0.891939880215652,0.809505728954172,83
0.125388834179236,-0.137255333233901,1.40194101650605,81
0.452529275667404,0.621775407544137,-1.18684986297225,40
0.701544229040634,1.00396948333947,0.707022610121382,52
0.435806077981231,0.323087015875349,1.30601984769274,33
-1.22011080012263,-0.339112347305464,0.629549403406186,75
1.16605348890438,0.162247640110709,0.783578307696448,27
-1.33868020235826,0.43421710703805,-0.139250923765565,54
-0.180270898072428,1.37907415709414,-0.256235970432051,28
0.694358557439693,0.110152568410622,1.2270829659737,48
-0.464721731892241,-0.894118700433679,0.99226279857801,24
-0.668785638652805,-0.889800288402736,0.872342373320343,57
-0.0724733848431033,1.0030728458856,0.994279877266129,8
-1.37203106765451,0.0277652356800072,-0.341701391683529,35
1.13961491374095,-0.831067427475573,0.102979509458669,47
0.618865540262421,0.260420428831223,-1.24466326503318,49
-0.905238070520686,-1.03313969288755,0.336402156146787,31
-0.976591081689313,0.710249940660444,-0.736080757089012,51
1.18859772560446,-0.762822124122056,0.0730606161884114,47
1.04111197813466,-0.367034642223372,0.883952159560964,30
-0.113997055036259,1.02757713689441,-0.964929997033434,52
-0.838648491105878,0.12449292365889,1.1318879009534,115
-0.104483367886281,-0.169875332826793,1.40008056808604,76
1.3857482679894,0.149364832588533,0.239566033798961,47
-0.603604444274417,-0.564212530846337,1.14774818444123,82
-0.333156500991562,0.565577820473131,1.25264858393562,46
0.46419798394039,0.470553566043537,1.25023980627294,61
-1.27795463534695,0.0272536715713073,0.605053045096989,21
0.980076708803517,1.00779549206329,0.154265650868182,49
-0.0423077663938169,1.28399548942842,-0.591240759784226,9
-0.949159863129594,-0.748604384875944,0.733953015640865,97
0.122202505024044,0.802944008916384,1.15773376313863,77
0.792045748214476,1.16783215274834,-0.0939765701786218,50
-0.320483096036498,-0.895095856264275,1.04694507652187,57
-0.578321743363151,0.789653977302275,1.02077938717634,57
-0.547709541147212,-0.0292403494548101,1.30351803228804,93
1.32282717509995,-0.195709633041046,-0.460245591344482,55
-0.636370698943842,-0.120996521957014,-1.25713649823718,40
-1.30794853346996,-0.0277851877430106,-0.537120672787649,44
1.30646307577257,0.132015153388112,0.525096401548121,43
-0.987835497202149,1.01131321976655,-0.0377703851291303,41
0.751907459155546,-1.01096913630324,0.642321242299003,25
-1.28618047752234,0.452189847043113,-0.375851195916053,22
-0.914682419452358,0.181519282048849,-1.06320591692731,54
0.871094850766,0.595360878901522,-0.941668298735052,45
1.04097096159407,0.780033059331283,-0.554912500731589,61
0.687019909767692,1.22800311680425,-0.141463736349108,44
0.641900449561267,0.999908644612384,-0.766907109943876,36
-0.0895687525039454,-0.903164868370426,-1.08456012240738,61
-0.65924443622397,1.20998079434282,0.31834454703866,38
0.276405412756409,1.14886500273449,-0.776987292876035,34
-0.987726205277817,0.617880385411264,0.801636309514178,43
-0.423068472217078,-0.923140071910833,0.984289325070819,31
-0.484091005030025,0.265199754562448,1.30204646193177,102
-0.769905561701722,-1.18289789449347,-0.0894315227628418,48
1.15560357924871,-0.80248867236587,-0.143500168473889,32
-1.12351689690053,0.22018610270972,-0.830197484067804,13
0.870254749077936,0.524614136391929,-0.983583590552959,66
-0.410922321233422,-1.30528936911335,-0.356878843295333,36
0.192548503305514,1.36882609072411,0.298730994755754,25
0.650141145338369,0.273985432469861,-1.22566246329584,49
-0.313499518531523,1.33722760127831,-0.33695755557632,38
0.79385808877399,0.174991717162328,-1.15722393416862,55
-0.18155898951081,-0.581546847496771,1.27626000387632,16
-0.149138339649741,1.40632697867083,-0.00147807614448734,40
-1.33823086296903,0.188947221028782,-0.416457807061726,35
-1.22709487538269,0.677425607218965,-0.187969980298837,42
-0.0515642728292008,-0.83385113156819,1.14106678864563,74
-0.774352395495378,0.819103937160501,0.854076757509965,64
0.575152444994004,1.14894084920982,0.590876120717724,5
0.214016119720708,-0.285644608491569,1.36843131290518,75
-0.643643795911323,0.893164750182268,-0.887682033735453,35
0.158305626643161,-0.827421881347287,-1.1359191691493,46
0.751023204842032,1.08195653251994,-0.5151060158125,54
-0.15118994328492,-1.09924961496939,-0.87680778112375,49
-1.2754043413698,-0.51641393020078,0.326589067039397,40
0.626402472374666,0.240746405251924,1.24485385124567,47
-1.30411295669451,-0.239758911849153,0.491736779558337,60
-0.489367688660783,0.59185223177992,1.18753113686839,85
-0.604184381900106,-0.591982697209443,1.13336565982591,10
-0.315290989587191,0.614089602919318,1.23429556892647,100
0.984376204948847,-0.842269838156448,-0.56708465581641,46
-0.303349685210464,0.763623000598883,1.15102514370411,44
1.26256944160357,-0.594830091462293,-0.228244534260514,54
-0.738974837398332,0.61406454239722,-1.03770946197026,33
-0.921877395364164,-1.03052286924783,0.296925384354068,31
0.9773332957364,0.108738405882029,1.01636390536621,62
-1.41058723932713,-0.0736105325454982,0.0694631538718712,42
-0.775954907402412,-1.18226549441985,-0.0119282179011881,48
0.541253560856264,1.15844046224909,0.604202183283476,40
-0.79509514267149,-1.16655903147547,-0.0834490274551478,48
0.59435079097492,1.18319948599946,0.496775717601116,30
1.16072373600344,0.163634669688352,-0.791166293236887,45
0.00574918960326054,0.35414224539808,1.36914214632496,67
-0.903490808697644,-0.325656679473924,1.03810022912669,102
-1.06464753098246,0.182528637409979,0.91280278883131,109
1.14658379788303,-0.774870731120931,0.291411984112271,24
-1.07006840406689,0.757225357414873,-0.530625450488067,37
-1.07951093422268,-0.133016828000295,0.903859870976921,139
-1.37447942386799,0.299906187990292,-0.144438885929841,36
-1.11351703728988,0.218173500516948,0.844085381544639,15
-0.836439514498966,-0.567001064740845,-0.989383005295464,28
-0.177996816381813,0.0208953165764477,1.40281164776427,115
-0.510215705730611,-1.12755118997475,0.684330510508147,10
0.688976808216434,1.14259836203225,-0.468806933418349,46
-0.134969185468019,-1.13114720018175,-0.838027046398315,3
0.698751257017676,-1.228448492528,0.0515847072484541,30
-0.056337246975732,1.38921075386996,-0.258688221485344,49
0.551151432150706,0.374619671396797,1.24735407989904,24
0.961821944643188,-0.66486233863174,-0.795522857919198,31
0.951172513893918,0.875335325989276,-0.573636571260909,38
0.951172513893918,0.875335325989276,-0.573636571260909,38
-1.21398785049349,-0.0109673835639289,-0.725336622094848,40
1.37659980101033,-0.0906403253430835,0.311058385644919,52
1.10133004851689,-0.636140146308201,-0.618383245640416,59
0.206932178930946,-1.1149930012642,0.844967265907234,15
-0.735364155845394,1.08534763177943,0.530339586009353,55
-0.765798837988902,-1.15932892399271,0.263644809789149,38
0.701388184392794,1.0727480886962,-0.597717452474682,52
0.446218147618324,-1.33873872066547,0.0931021080699279,49
-0.320658399447404,1.33961384498599,-0.320332541565308,38
-1.10127697354155,0.783368635186244,0.416560450539431,28
-0.268995923066853,-0.988185615798657,0.975259135872123,2
-0.811980390585672,-0.311908338890364,1.11507893596597,67
-0.247749467289382,0.206072863827285,1.3770091416733,93
0.924170925355158,0.635071096637388,-0.861738245028023,45
-0.327558679459763,0.230242320247521,1.35635311975813,94
-0.849176266239289,-0.0357436098768612,-1.13031945184044,41
1.40344522639992,-0.0128724358343308,-0.173711821390953,44
0.443929203954791,-0.0862011366526408,-1.33996127776733,41
-1.4092516500104,-0.022035624238404,-0.116293672258628,34
0.406355678872279,1.2646553931283,0.485305881769164,21
1.37744063074504,-0.141807498897142,-0.287311576566708,55
-0.614854545718549,0.18967155907161,-1.25935641789312,54
-0.100954363117755,-0.230199895459015,-1.3916954496937,37
0.0405674156959669,1.32173170056323,-0.50137769845694,46
0.0873582165427003,-1.11033380720729,-0.871508679575273,56
0.561781081753494,0.326554889519247,-1.25609072933246,22
0.17635453714782,1.29551529200556,0.539016887868206,45
-0.452233351439998,-1.22159273905624,-0.550632523313351,43
0.301094459991511,0.603938344419115,1.24281961776547,66
-0.245307561319662,0.657736352738228,1.22768362807607,87
-0.781882432227473,-1.0996143028197,0.423684136130213,31
-0.168132658822896,-1.34772511061543,0.394168029213143,38
-0.175783805722657,1.33822224169228,0.422210001641065,38
1.284561603475,-0.494141453217218,0.325154903223248,26
-0.961240189304649,0.413508094064161,0.951329782256915,31
-0.558256052159596,0.0887814604958042,-1.29632867456499,53
0.476956174907935,1.00165920528347,-0.877035714032258,19
0.260452784254946,-0.987256574532594,-0.978513568232968,3
1.11495883962046,0.33809245214055,-0.801598577691969,47
0.155041776145081,-0.133378408498932,1.39934707910371,63
0.155041776145081,-0.133378408498932,1.39934707910371,63
1.37395945689875,0.287742180936319,0.171580442092047,52
-0.836925602335397,-1.01406941765389,0.520786666817257,64
0.734645830434678,0.950508976288316,0.746209213170328,33
-0.701557897483336,0.848607738683127,0.887514181478736,59
0.313054296586848,0.72684311936393,1.17204781780515,43
-0.57242194248085,-0.651147316254887,1.11729149835686,104
0.996326036309995,0.756573851989234,0.659492559364384,24
-1.20004745855846,-0.711661651437064,-0.23113587147228,37
-0.380172685769867,-1.28941114784406,0.439189732131796,20
-0.481406028355552,1.32537993393844,-0.107778785372007,30
-0.241038201681219,-0.19472638981286,-1.37984862156714,50
1.11208946690425,0.242912548671652,-0.83919634847779,9
-0.338371252083704,1.25516049442518,-0.556845606068375,25
-0.676059901970462,-0.00878883074969361,1.24212147771534,79
-0.334275230778579,-1.22330156411549,-0.625933984794332,39
0.511075309203425,0.386637470666458,-1.26067977480376,22
-0.578607100930628,-0.843635502282824,0.976469642150058,49
-0.197041839170652,0.83477537128441,1.12442189284682,16
-1.02990891743575,0.824837919086805,0.508851676839981,66
0.815713198097824,0.539288503838953,1.02165546446743,49
-1.29231349395174,-0.538594032196829,0.199605365239052,30
-0.600283754704971,0.359702298738603,1.22893192249183,105
1.11489640971251,-0.743106651042041,0.452546683544616,60
-1.20996246224214,-0.696396164930552,0.225883203082825,37
0.154111870549486,-0.63666719970865,1.25335725480443,44
0.59609257641008,-1.27814181963719,-0.105010138764425,16
-0.566946551976803,1.18913317106396,-0.514328599901847,42
-0.415986188580274,1.15617650988548,0.700150961507227,43
1.2483235152013,0.625988687618415,-0.223218647001659,41
0.50145875232958,-0.840348056084925,1.02095752328211,53
-1.0601263622849,0.841159212383956,0.410588937272059,28
0.103543342786232,0.999967814610687,-0.994657300735977,7
-0.446548327855803,-0.348024937168928,1.29594491935335,46
-0.523698038351443,0.362580809229851,1.26264623763154,36
-0.426335890576162,-0.949341285533222,-0.957595338328649,48
0.631339451067334,0.872897272973389,0.916220960446561,47
0.173891348715754,1.25096249917849,0.636281875029387,35
